group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
boot_769,0.14861169782714367,0.5831935528388714,1.1857432587833927,2.033189929846494,30000,0.4529389519878581,0.32808076794083985,2.0360851295233808e-05,2.0361404062594182e-05,4.1398601697601986e-05
boot_770,0.14327359878476664,0.5656864230040696,1.2025417102551605,2.125809744326336,30000,0.4442729464398164,0.3224665162116216,1.880329413471722e-05,1.880376556503023e-05,3.997322806816927e-05
boot_771,0.13525665440063653,0.5722810150466076,1.2411688631910065,2.168810130963236,30000,0.41665918228744614,0.3245987474680841,1.6466718535207236e-05,1.6467080080237607e-05,3.571397010540222e-05
boot_772,0.14584368817366555,0.5583901332625674,1.0485308810261076,1.8777747287541438,30000,0.455606354623031,0.3200823586942186,2.2284517745924928e-05,2.2285179898574157e-05,4.1846547639282384e-05
boot_773,0.14933477099837092,0.5843098663475929,1.1734321040000653,2.008235991863291,30000,0.4546531804433349,0.32843375501694255,2.0756910217406495e-05,2.0757484699068145e-05,4.168592787322021e-05
boot_774,0.12012970486176976,0.5435260180019521,1.0724930766818868,1.9732138686285206,30000,0.38116152736963727,0.3151421060174214,1.5607293522385367e-05,1.560761831262562e-05,3.079716891073334e-05
boot_775,0.1234191099675559,0.5823736164339238,1.1592499097349027,1.9905604873266634,30000,0.37645424938688254,0.32782112084632686,1.5164863486106936e-05,1.5165170123086482e-05,3.018718843060278e-05
boot_776,0.13022746918699685,0.5997940323669166,1.2478486787192193,2.0804619775807693,30000,0.390728763817394,0.3332697533759027,1.5412565282868082e-05,1.5412882018935168e-05,3.206591500533294e-05
boot_777,0.11688929921016886,0.5330016706380281,1.0908175906386233,2.0465556690148143,30000,0.3751267983617743,0.3115750058062882,1.466670755072261e-05,1.4666994372745426e-05,3.0016820480950534e-05
boot_778,0.11468875128942438,0.5541333658028897,1.27022369033063,2.292270721670386,30000,0.35986328606563994,0.31867908240834186,1.2262214312554515e-05,1.2262414798365512e-05,2.8108774419270934e-05
boot_779,0.15277224272897996,0.5826853321740127,1.1778428953103752,2.021404745020465,30000,0.4658477098960967,0.3279198686891883,2.1572257399886385e-05,2.1572877900786294e-05,4.360751775239654e-05
boot_780,0.13403051870346794,0.5698213352630984,1.2037281760083123,2.1124659634805107,30000,0.4138920925800051,0.3238059501153093,1.6714363109256373e-05,1.6714735610803404e-05,3.530931006639781e-05
boot_781,0.12042814539948996,0.5504074309345618,1.0636781274755418,1.9325286464055806,30000,0.3793381253026963,0.317443259228572,1.5813044341455125e-05,1.581337775164656e-05,3.055980550148965e-05
boot_782,0.10698992647687519,0.5718693121414316,1.2172554178358277,2.1285552345476844,30000,0.32971743603289344,0.32446625408925744,1.1554976638605193e-05,1.1555154664661466e-05,2.4595784947473256e-05
boot_783,0.13791300971463333,0.5483588387999694,1.0808836657102545,1.9711247256917834,30000,0.43535053920147915,0.31676075735741877,1.9557622877281694e-05,1.955813289139806e-05,3.8551519330600446e-05
boot_784,0.10160102252727965,0.5239493018870605,1.1130395411770306,2.124326794917557,30000,0.3293567413617533,0.3084596661995994,1.1559090687317772e-05,1.1559268840166841e-05,2.4555664526822012e-05
boot_785,0.12230134217789349,0.5202449634648979,1.0150469293868662,1.9510941972922218,30000,0.3981193865871914,0.3071720288772913,1.695097714708323e-05,1.695136026991063e-05,3.3073700658832535e-05
boot_786,0.14618343950142837,0.5811203474303342,1.3178921427988515,2.2678471828192914,30000,0.44643569338277894,0.327423633343236,1.7780626052608625e-05,1.7781047596819482e-05,4.03246987000228e-05
boot_787,0.10835230758422036,0.5315544192398596,1.024056077515107,1.9265310200591337,30000,0.3482811656462295,0.3110798951997365,1.3869592948288487e-05,1.3869849440509811e-05,2.6720695190691975e-05
boot_788,0.14894559177001554,0.5564136105296995,1.2624880778972576,2.2689741120735403,30000,0.4662505779016781,0.3194319199782921,1.92496318850571e-05,1.9250125962175115e-05,4.367803746233009e-05
boot_789,0.11815399607721004,0.5725323208212945,1.2403089805883782,2.1663562658072504,30000,0.36388366944901135,0.3246795816296673,1.320280306210778e-05,1.3203035484877552e-05,2.8602478650339953e-05
boot_790,0.1200858257519936,0.5307827120014839,0.9613864859722056,1.811261867115065,30000,0.38632303384092725,0.3108154336179482,1.73779899077246e-05,1.7378392576432342e-05,3.147681978544743e-05
boot_791,0.14488438552759206,0.5486545683496765,1.0768028288901146,1.962624374256246,30000,0.4572145589601478,0.31685941457486877,2.1459750929391103e-05,2.1460364974840722e-05,4.211863538005743e-05
boot_792,0.139720838699365,0.5288389346849767,1.1509613938897787,2.176393072449163,30000,0.4504640947351886,0.3101478929490338,1.883201434732993e-05,1.8832487218889266e-05,4.098689472017801e-05
boot_793,0.1480873433844558,0.5725451515846379,1.1878928921375804,2.0747584515384325,30000,0.45606339037191673,0.32468370790514967,2.020595509407829e-05,2.0206499482906505e-05,4.1923605578167234e-05
boot_794,0.12040500462048336,0.552644508430514,1.0341638885445308,1.8713003979384695,30000,0.3783788574421706,0.3181861042213844,1.6264007975829174e-05,1.6264360674084808e-05,3.0435504601629692e-05
boot_795,0.12516595458015914,0.5257157079744134,0.9746566851697868,1.8539615050216902,30000,0.40493937426154675,0.30907104029224525,1.8352620522508468e-05,1.835306962507147e-05,3.402588458386537e-05
boot_796,0.10250797668490758,0.5131957976276744,0.9461587177818743,1.8436602991599635,30000,0.3363917421541536,0.30470086184865836,1.374746570357166e-05,1.3747717698608413e-05,2.534612132498311e-05
boot_797,0.11751365215939483,0.5462249699111849,1.0980029161008764,2.010166097458726,30000,0.3717934339832439,0.31604755111410826,1.472099972524652e-05,1.4721288674695236e-05,2.9592235404775463e-05
boot_798,0.12393881855605006,0.568485184166969,1.3051863181887478,2.2959020824813674,30000,0.38324186498648444,0.32337404564360533,1.3532396082682052e-05,1.3532640254746014e-05,3.106961694234255e-05
boot_799,0.14311313350422616,0.5612782184081528,1.1040495169326012,1.9670271903011092,30000,0.4457593893404982,0.32102925061711474,2.044380813209718e-05,2.0444365413009028e-05,4.0214622655840324e-05
boot_800,0.1303504584225102,0.5466739871332778,1.1216815130389368,2.0518289500492983,30000,0.4122116107249888,0.31619782182598544,1.7089449317111263e-05,1.708983872502157e-05,3.506542584767284e-05
boot_801,0.175030123856051,0.6002962905482914,1.2635327333048936,2.104848477658963,30000,0.5249089908729607,0.3334247609673908,2.6245591602885882e-05,2.6246510076465172e-05,5.5244926778308354e-05
boot_802,0.12958980347490312,0.5652921390329381,1.0748317610079496,1.9013739742546147,30000,0.401997560255851,0.3223383548740926,1.7677584455538627e-05,1.7678001128015886e-05,3.3612491261653125e-05
boot_803,0.1502063067780807,0.567175932817916,1.2158737818424838,2.143733031480416,30000,0.46507343494382974,0.32294998641782885,2.027807251776223e-05,2.0278620799553075e-05,4.347194924086773e-05
boot_804,0.1267891369045287,0.5419749090160427,1.0758952853320922,1.9851385505749404,30000,0.402959050021826,0.31462002777716847,1.6999493252113258e-05,1.6999878571208e-05,3.374711430679784e-05
boot_805,0.13850109923783707,0.5576439727450385,1.1626272274474647,2.084891587233261,30000,0.4330039893630188,0.31983704148524,1.8314641493051483e-05,1.8315088738763702e-05,3.8184974430879084e-05
boot_806,0.15917788072644762,0.5740635851296847,1.21056446045964,2.1087637185455086,30000,0.4894841474490307,0.3251714598019806,2.2733771067860176e-05,2.2734460187877862e-05,4.794160480491414e-05
boot_807,0.13405393362106455,0.5322076976489314,0.9296629492037947,1.746804778116988,30000,0.4305817280127681,0.31130352279790124,2.1644613263035573e-05,2.1645237933440982e-05,3.781000504561379e-05
boot_808,0.1433552168125637,0.5672384091595513,1.2225119672498825,2.155199555441278,30000,0.4438332133327977,0.32297024131045754,1.8513872315079894e-05,1.85143293443192e-05,3.9902074372170144e-05
boot_809,0.13109258868411255,0.5712583664110086,1.2282025262765537,2.149994815818395,30000,0.4042415099082825,0.3242694886179278,1.5779864107960135e-05,1.5780196120427307e-05,3.392733985151626e-05
boot_810,0.12698527639100401,0.5165269438797121,1.0041637627126996,1.9440685033200271,30000,0.4151232345211648,0.30587206200532024,1.8254549209904478e-05,1.825499352547466e-05,3.548895794118631e-05
boot_811,0.10437905963145605,0.5262154209375424,0.9184449165815624,1.7453781855066055,30000,0.33749885519901524,0.30924368976299293,1.4593724105032925e-05,1.4594008079602928e-05,2.54720633412461e-05
boot_812,0.11591052051014795,0.5497846473874575,0.9985888662054774,1.8163273037010212,30000,0.3653446090356676,0.3172360024173125,1.5846765189411857e-05,1.584710002310919e-05,2.8783520456454306e-05
boot_813,0.14095298430161912,0.5915125736553318,1.3428690061062027,2.2702290127287785,30000,0.42620138430315657,0.33069718387557934,1.6358960155959417e-05,1.635931698451239e-05,3.71393960466667e-05
boot_814,0.13460840984118186,0.583449026654638,1.1719913601921321,2.008729651863608,30000,0.41015828558585066,0.32816160291390956,1.730870275620316e-05,1.7309102220343572e-05,3.476930687714235e-05
boot_815,0.12207452489378877,0.5521604923270345,1.1342565290931133,2.0542152958334334,30000,0.3838218790179673,0.31802559798540603,1.5161686044026607e-05,1.5161992552521117e-05,3.114599701670148e-05
boot_816,0.14229501708197406,0.5801752980996178,1.2707450773003903,2.1902778030411763,30000,0.4349584448639782,0.32712340561155573,1.7572687306187055e-05,1.757309904828649e-05,3.8489968776105917e-05
boot_817,0.14614136586612553,0.5729158550820113,1.2395315763827188,2.1635490890809495,30000,0.44990661568580365,0.3248028887558166,1.8901192633885854e-05,1.8901668986001328e-05,4.089468871677281e-05
boot_818,0.12271018218620593,0.5479527269853602,1.1516966293519222,2.1018174974475348,30000,0.3875274687085978,0.3166252026709256,1.5051884491831567e-05,1.5052186576863172e-05,3.1636949122095926e-05
boot_819,0.1439416270172585,0.5756473478481703,1.3347548540936076,2.318702342819888,30000,0.441944657945279,0.325679006250745,1.707715901355727e-05,1.7077547861557796e-05,3.9597750236212836e-05
boot_820,0.12798657626534626,0.516300335637684,0.894434830280194,1.7323925020801605,30000,0.418500984883692,0.3057925839791111,2.077166021816675e-05,2.0772235516590913e-05,3.598566506038531e-05
boot_821,0.1553509519913225,0.5786689241405739,1.2918086939551503,2.232379587125256,30000,0.47556457310186323,0.32664397068378553,2.0310444802569255e-05,2.0310994836355266e-05,4.534185026688597e-05
boot_822,0.13168489345261264,0.5097751547399937,0.9170624134547195,1.7989547056730513,30000,0.4338596844322402,0.30349174979078314,2.1299773684152796e-05,2.130037860847779e-05,3.831841633033872e-05
boot_823,0.13673586719958852,0.5502088067840388,1.1645757862383799,2.1166069533588634,30000,0.4307987435395805,0.31737718044588686,1.787879989768455e-05,1.787922610982581e-05,3.7843294304732647e-05
boot_824,0.14969587437538706,0.5891810076808798,1.0862538025868778,1.843667376283163,30000,0.45363172290538056,0.32996716144137483,2.251673285975026e-05,2.2517408884390984e-05,4.151461215858031e-05
boot_825,0.13108280891386398,0.5609929418667354,1.270597344622198,2.2649078977610917,30000,0.4084111212218557,0.3209359051170399,1.5240422844394273e-05,1.5240732544672191e-05,3.451885550809255e-05
boot_826,0.11776553147907483,0.575925566649763,1.276334180581807,2.2161443326894057,30000,0.3614761455032848,0.325768041473642,1.2772457866799998e-05,1.2772675384744261e-05,2.8306092167182465e-05
boot_827,0.0834111266199088,0.5491517020104905,1.0159318751790707,1.850002233371323,30000,0.2630832713916992,0.31702516024148053,9.648783677198433e-06,9.648907810830685e-06,1.7850500999630772e-05
boot_828,0.13201472745694895,0.5641277897563844,1.2823126115797185,2.2730888902556607,30000,0.4100072676232496,0.321959436224785,1.528616270681218e-05,1.5286474268856032e-05,3.474751483171567e-05
boot_829,0.11864208730817341,0.5438179570538363,1.06077201534391,1.9506013024849358,30000,0.37632392825807026,0.31524022801409135,1.546693448384062e-05,1.5467253458501806e-05,3.0170444742018255e-05
boot_830,0.15718071876679132,0.591806847568672,1.1906633576715129,2.011912100313018,30000,0.47513322194267005,0.33078914188041364,2.249714021354672e-05,2.2497815062213328e-05,4.5263626354271465e-05
boot_831,0.14460580201166182,0.563553801683468,1.1026305329715145,1.9565665774548893,30000,0.44936831489093876,0.32177239388360607,2.0855308680807097e-05,2.08558886221338e-05,4.0805934621188696e-05
boot_832,0.11816650007919732,0.5537795854122485,1.1587521202909938,2.0924428252955325,30000,0.37090933902553014,0.31856204354347184,1.4088700430404238e-05,1.408896509068229e-05,2.948035391983738e-05
boot_833,0.1356033718128052,0.5850889757747068,1.2096301358529673,2.067429375594226,30000,0.41253952577501435,0.3286797657634763,1.698346243816376e-05,1.69838470308679e-05,3.511290426221507e-05
boot_834,0.14605385758134748,0.5430885867403157,0.9935249742168485,1.829397631388476,30000,0.46363017088299135,0.3149950005219836,2.3624859871620704e-05,2.362560407373487e-05,4.3220624132612505e-05
boot_835,0.15789926830000092,0.5660243057239309,1.1954503745626028,2.1120124391719393,30000,0.489458428834489,0.32257628331524263,2.2696465690030474e-05,2.2697152550222633e-05,4.793666851985331e-05
boot_836,0.10922693444657051,0.5196714322032492,1.0845072041132013,2.086909414118109,30000,0.35579274780581654,0.30697199627158744,1.3232377680503432e-05,1.3232611145714603e-05,2.7615260773356023e-05
boot_837,0.16018939885120148,0.5703953912063026,1.2671796664438109,2.2215811803175893,30000,0.4943907452790255,0.323991242512514,2.2007116084815434e-05,2.200776185464197e-05,4.889202955718393e-05
boot_838,0.14254147231455716,0.5717309104641878,1.2742937754318886,2.2288348453948217,30000,0.4393405820140949,0.3244216954096566,1.7579006011500416e-05,1.7579418049761182e-05,3.9181619511070396e-05
boot_839,0.11342097699615561,0.5080293036709069,0.9623508207266196,1.8942821088722368,30000,0.3744520972524543,0.3028721005475508,1.580014388285358e-05,1.5800476749261655e-05,2.9930560417778115e-05
boot_842,0.11717346715430177,0.5045353020526144,0.8966962592204134,1.777271591447338,30000,0.38843543362848576,0.30162680629260674,1.7868690664332433e-05,1.7869116394616833e-05,3.1758272932418375e-05
boot_840,0.156142371494123,0.5778172096974037,1.2588157729466585,2.1785709248879694,30000,0.47838415802400636,0.32637241339251194,2.104865343358172e-05,2.1049244177909373e-05,4.5857271356860726e-05
boot_841,0.12878580559390498,0.5794040208973361,1.305416328301095,2.2530329117829857,30000,0.39396054975645367,0.3268780662929563,1.4426278358448667e-05,1.4426555853796e-05,3.2503505142277884e-05
boot_843,0.11308786499363653,0.5403808927346463,0.9611788956833954,1.7787062951453796,30000,0.36002595680660515,0.31408219994026804,1.5813835460513016e-05,1.581416890406634e-05,2.8128761782155107e-05
boot_844,0.1429914791095886,0.5663494305853134,1.0161843372660218,1.7942709613317893,30000,0.4430962895019226,0.32268185260665555,2.217175023337883e-05,2.2172405701433877e-05,3.978330369295021e-05
boot_845,0.13918202116855768,0.5772861787487465,1.178720655211115,2.0418307220969028,30000,0.4266410964187334,0.3262029251820602,1.822159526997508e-05,1.822203798277657e-05,3.720631697244988e-05
boot_846,0.1291036209744055,0.543510844259384,1.0534708610497414,1.9382701783719796,30000,0.4096410507439014,0.3151370048450839,1.7899587010147995e-05,1.790001421396387e-05,3.469506374336072e-05
boot_847,0.1275641326007402,0.5673750533994238,1.1334759593191308,1.9977543117694674,30000,0.3948870269911665,0.3230145348141401,1.6332938625690944e-05,1.6333294319949188e-05,3.262990915307824e-05
boot_849,0.12797521129846404,0.5511097201111768,1.1592116733097606,2.1034135871817137,30000,0.4028171444790763,0.31767673678439995,1.6034150097219514e-05,1.6034492896507293e-05,3.3727170222082114e-05
boot_848,0.15050533743176656,0.5527825540530481,1.2056069969760213,2.180978737726814,30000,0.4729083244834013,0.3182318601442559,2.0568819835315904e-05,2.0569383952586097e-05,4.486138904872941e-05
boot_850,0.13332808728213885,0.591338950846782,1.1742638022846796,1.9857711057307563,30000,0.4032082076379217,0.3306429093519606,1.7011685276018108e-05,1.701207114801846e-05,3.378207933437091e-05
boot_851,0.14244397555393326,0.6000338695069363,1.389078785210226,2.315000628800619,30000,0.42729084065347,0.3333437866225993,1.6114185012204808e-05,1.6114531242255236e-05,3.730514995864809e-05
boot_852,0.16844260774695727,0.581105428367804,1.1399037667098895,1.9616126628030748,30000,0.514415927649603,0.3274188970968775,2.7002670811811938e-05,2.7003643039123545e-05,5.297068812735885e-05
boot_853,0.13730852022649265,0.5802683155823447,1.2534922557787285,2.1601942103641325,30000,0.419677694920602,0.32715297477129096,1.673878114691086e-05,1.6739154737641178e-05,3.6159825150641815e-05
boot_854,0.1542438254864142,0.5856425190921429,1.12550172034246,1.9218237809768344,30000,0.46899671746429966,0.3288543776052143,2.2978889593879517e-05,2.2979593654606852e-05,4.416272956260781e-05
boot_855,0.12050073678919444,0.5612799163867529,0.9988066065959925,1.7795160265591252,30000,0.37532400053319676,0.3210298060920697,1.688183367285766e-05,1.6882213676488746e-05,3.0042169801107377e-05
boot_856,0.13768166046282235,0.5921059048029481,1.2512264886548656,2.1131802241885627,30000,0.4160745688588599,0.3308825533163958,1.6859599289917234e-05,1.6859978293221313e-05,3.5628172709483716e-05
boot_857,0.15443289846434358,0.6053863561343286,1.2948679159077843,2.138911626908994,30000,0.4609764454479978,0.33498918226955193,1.9991627644240467e-05,1.999216054534637e-05,4.27614646374726e-05
boot_858,0.15795400433803705,0.5725807825011147,1.214318876578813,2.120781754627696,30000,0.48643328440406375,0.3246951661158543,2.2330602491766758e-05,2.2331267385973602e-05,4.7359744429885335e-05
boot_859,0.15302414154961763,0.5927605826517311,1.1654284378228577,1.9661031315700528,30000,0.46215174677155413,0.3310868986866184,2.1851866859868214e-05,2.18525035505324e-05,4.296427566334745e-05
boot_860,0.11533431024607056,0.5553474294400751,1.0719115056805861,1.9301638017147804,30000,0.36142929849699273,0.31908024077445596,1.466189833854198e-05,1.4662184972495963e-05,2.830041868795813e-05
boot_861,0.10223925703585046,0.6210229988223029,1.486284435944798,2.3932840470696926,30000,0.30093089078579405,0.33972241860043,8.9933690901362e-06,8.993476932346142e-06,2.1523944869873295e-05
boot_862,0.09717059667407026,0.5313731065459635,1.0778834499197083,2.0284870209675767,30000,0.31240301955466876,0.31101778855320245,1.1198994546671196e-05,1.1199161772473351e-05,2.2717354301178436e-05
boot_863,0.11549157178603886,0.5110295748162341,0.9739755916408877,1.9059084633039656,30000,0.37995379045638766,0.30393591773454537,1.6075877578372995e-05,1.6076222164212242e-05,3.0639807880726905e-05
boot_865,0.13573730429766856,0.5433155598397176,1.0394156705101443,1.9130975575534412,30000,0.43077877059034775,0.3150713426275399,1.977908016252904e-05,1.9779601792301617e-05,3.784030787823189e-05
boot_864,0.13041484497639047,0.555104333567694,1.120962279330942,2.0193722360739645,30000,0.40879226741792873,0.31899997530287577,1.7120489984793362e-05,1.7120880808617915e-05,3.4573431362054585e-05
boot_866,0.132235809384524,0.5518711088475605,1.1208168136178553,2.0309394633076376,30000,0.41589578236604857,0.31792957753096235,1.7529405999801572e-05,1.752981571614396e-05,3.56019945224272e-05
boot_867,0.12862707314017396,0.5801106371267192,1.2014949071017014,2.0711478642292973,30000,0.39320226487354865,0.32710284821486557,1.564339309574077e-05,1.564371939020997e-05,3.240045600363582e-05
boot_868,0.1308760545493409,0.5637585616174239,1.1698759914068382,2.075136540810064,30000,0.40662008508175346,0.3218391366314048,1.6511225598806673e-05,1.6511589100903524e-05,3.4263801890126085e-05
boot_869,0.14217632763382065,0.60101484042775,1.1991872894731648,1.9952706802043154,30000,0.42609686146335657,0.3336463204046636,1.8605353201711038e-05,1.860581475871796e-05,3.712363666938267e-05
boot_870,0.12031936165601369,0.5339587580851574,1.0399709156388794,1.9476614998662907,30000,0.38572862694934557,0.31190181619315477,1.6120485595441985e-05,1.6120832096297442e-05,3.1397924019767315e-05
boot_871,0.11289499619534941,0.5691607333219376,1.214913600272762,2.1345703052665854,30000,0.34885486100545243,0.32359252304038727,1.2549502717756186e-05,1.2549712707961168e-05,2.6788244086040617e-05
boot_873,0.1271459224919703,0.5577111995847921,1.1523728668576936,2.06625376667282,30000,0.3974758955853854,0.3198591553099814,1.5963301517905156e-05,1.5963641294464234e-05,3.2984933954500497e-05
boot_872,0.12277608991719854,0.5431912320570488,0.9687998479365654,1.7835336632142416,30000,0.38969415261008983,0.31502952845941856,1.7900495458144026e-05,1.7900922705324803e-05,3.1926898247542935e-05
boot_874,0.1264742133702638,0.5452527948911237,1.0713678297362441,1.9649011243494412,30000,0.4005551863588993,0.31572184038615986,1.7003661686521913e-05,1.7004047194609645e-05,3.341127145117945e-05
boot_875,0.13606301660144876,0.5564775579705037,1.0392668115786414,1.8675808156017824,30000,0.4258893066227203,0.31945299475806266,1.986056960354537e-05,1.9861095540439213e-05,3.7092201008158384e-05
boot_876,0.12381595544049263,0.5465561424158597,1.0082294048077023,1.8446950396553552,30000,0.3915927713412144,0.3161583933018901,1.7445592556932497e-05,1.7445998364638122e-05,3.2182546645083384e-05
boot_877,0.12366026752380602,0.5475288895267387,1.0128273352597792,1.8498153332789895,30000,0.3906985735272144,0.31648364091132763,1.7332102949934005e-05,1.7332503494913943e-05,3.206193072900349e-05
boot_878,0.09971301600063218,0.5490034287490126,1.0880483662761309,1.981860785014428,30000,0.3145511407846951,0.3169757388233318,1.1577454065185954e-05,1.1577632784534948e-05,2.294525639896721e-05
boot_879,0.11106063007720278,0.5487380467261305,1.1961709403715615,2.179857852955762,30000,0.35044827418584534,0.31688725534917944,1.2375193959305183e-05,1.2375398156575199e-05,2.697660885506471e-05
boot_880,0.1101156158196436,0.5388570236522056,1.0213722050350882,1.895441945086926,30000,0.35114162068179927,0.313566796256379,1.4275519087659258e-05,1.4275790813424924e-05,2.7058932707052205e-05
boot_881,0.13971806010168064,0.5837580002897493,1.3549308625265486,2.3210488967243723,30000,0.425605249550914,0.32825932449679707,1.5961813369090723e-05,1.5962153082302013e-05,3.7048937801022624e-05
boot_882,0.1398330643585049,0.5810909653503118,1.1627054646406416,2.000900950059863,30000,0.4270503473640624,0.3274143055264722,1.86254610899743e-05,1.862592364519579e-05,3.7268628317414715e-05
boot_883,0.15008004857001428,0.594381245825513,1.2756351430079191,2.1461564475107875,30000,0.4525728880804842,0.33159190203921757,1.926064638562083e-05,1.92611410283226e-05,4.133742200434911e-05
boot_884,0.15321960399577259,0.5807524761869501,1.101327945569211,1.896380972493146,30000,0.4680845449466782,0.32730681695836467,2.320203662728994e-05,2.3202754428834087e-05,4.400126200827204e-05
boot_885,0.16136013215651798,0.5837255787865607,1.2494149922871578,2.140415012966232,30000,0.49154335316026365,0.3282490724128054,2.2582910564358782e-05,2.2583590568633493e-05,4.833825629978574e-05
boot_886,0.09882227945643698,0.5496768079231241,1.1275406138918602,2.051279220151406,30000,0.3115216164934844,0.3172000942304482,1.1029176898068185e-05,1.1029339090777386e-05,2.262425408891525e-05
boot_887,0.1498204043143848,0.5647670603083288,1.0081071512937245,1.784996367782779,30000,0.4649983360251492,0.322167559576609,2.4346073770504547e-05,2.4346864104570643e-05,4.3459063993559514e-05
boot_888,0.15242299689675137,0.5939332661599692,1.2358703415950842,2.080823573977445,30000,0.45983053042451033,0.33145243207853947,2.04551427004028e-05,2.0455700599435863e-05,4.25647040295307e-05
boot_889,0.1460456156281812,0.579258943866973,1.3507282136152257,2.3318210757319284,30000,0.4468230940578707,0.3268318862210396,1.731993874542842e-05,1.732033872836952e-05,4.0387930885628e-05
boot_890,0.13425909798237434,0.6036956314251775,1.3431939647409612,2.2249522686954175,30000,0.40138050732845876,0.33447084636906366,1.5067969371243598e-05,1.5068272102260283e-05,3.352618619924389e-05
boot_891,0.15870588843528796,0.6062882909592257,1.3485447237023382,2.224263182732373,30000,0.47334248938497947,0.3352651654154032,2.020370597521487e-05,2.020425024285668e-05,4.493956994989772e-05
boot_892,0.10520085490933478,0.5123758946625676,0.9525068556341817,1.8590001316542586,30000,0.34555695533448855,0.30441164364885476,1.4201635642694633e-05,1.4201904563060015e-05,2.6401342452469783e-05
boot_893,0.15703807767515973,0.5950324651046065,1.3239365972330097,2.22498212261454,30000,0.4732671919347751,0.3317944811047717,2.0191078067975153e-05,2.019162165545404e-05,4.492599720998185e-05
boot_894,0.13248776008847482,0.5643136292143153,1.1297606297730551,2.0020084068251243,30000,0.41139526148857325,0.32201995969846453,1.7455795227172108e-05,1.7456201509677438e-05,3.494746217360765e-05
boot_895,0.14396607117091767,0.5773916066213463,1.2385039927041894,2.1449982620138797,30000,0.4412619303530117,0.3262365851990357,1.8409044908913657e-05,1.8409496777250886e-05,3.948833859175327e-05
boot_897,0.12198722332927744,0.5471090095574901,1.0548750397168927,1.9280893227660267,30000,0.3855849655404995,0.31634330973316005,1.627425484169428e-05,1.6274607984518e-05,3.137889788715188e-05
boot_896,0.14095010257334026,0.6053187044754478,1.1900557812774366,1.9659986920587653,30000,0.42075423748634183,0.33496846672111286,1.847363730882427e-05,1.8474092353733273e-05,3.6320041404412455e-05
boot_898,0.09587526908807652,0.5191853617305549,1.0235558689921742,1.9714651922782367,30000,0.31247267713315885,0.3068023261527204,1.1526646566364804e-05,1.1526823720528882e-05,2.272473174254981e-05
boot_900,0.1469687674105503,0.571743820104268,1.2807479797055947,2.2400731493206636,30000,0.4529807215377203,0.32442585208711155,1.8483528897174614e-05,1.848398442952173e-05,4.140547721303286e-05
boot_899,0.12984532700272586,0.5509548872544623,1.1022321201435217,2.0005850672025134,30000,0.4087681848917136,0.3176252839273304,1.7279543784282863e-05,1.7279941903633148e-05,3.4569993734535456e-05
boot_901,0.13505658015352556,0.5676210114040545,1.261057061792588,2.2216532447825807,30000,0.4179807520278656,0.32309423944249266,1.6162653578852408e-05,1.616300189485297e-05,3.5908585605127096e-05
boot_902,0.1744287810374087,0.6008761573300577,1.3973801832699526,2.3255710286111086,30000,0.5228287472340807,0.33360357687283904,2.3557303816527043e-05,2.3558043768519547e-05,5.478590407882152e-05
boot_903,0.14321522543622062,0.5877824299998037,1.1957309020972502,2.0343086847588308,30000,0.43457468496007945,0.3295280402956985,1.8890450994967917e-05,1.889092680580402e-05,3.842997646419052e-05
boot_904,0.1471106582626317,0.561782149726378,1.1131462997372648,1.9814554454594804,30000,0.45797580897480805,0.3211940430677985,2.132109776413282e-05,2.1321703900310626e-05,4.224800629974513e-05
boot_905,0.1484941758418373,0.5861186946214059,1.2329648179185102,2.103609438212723,30000,0.4513113437386894,0.3290044684919356,1.95503781355135e-05,1.9550887771845265e-05,4.1127432042291416e-05
boot_906,0.13847486391277272,0.5851312575917138,1.2527040087003234,2.1408940172777795,30000,0.42125929011941204,0.3286931084104588,1.6999662321890767e-05,1.7000047648650077e-05,3.639530030443214e-05
boot_908,0.11539875047799908,0.5709653730295384,1.093391081242477,1.9149866750078928,30000,0.3559479761969721,0.324175060539288,1.4430116147611288e-05,1.443039379062256e-05,2.763401182415884e-05
boot_907,0.13861779629830792,0.5697303833311447,1.133224128308457,1.9890533513108999,30000,0.4280946937377599,0.32377657807635823,1.8816519328681002e-05,1.881699142239141e-05,3.742799985029609e-05
boot_909,0.09465048078280225,0.5422491845855072,1.0321728149814522,1.9035027517292449,30000,0.30072717417674627,0.314712435720806,1.1296463857363437e-05,1.129663400672046e-05,2.150317391707056e-05
boot_910,0.09484606234088076,0.513707553497171,0.9639554639007061,1.8764673739725624,30000,0.3110646910626166,0.3048811918997054,1.2030987073916444e-05,1.2031180069878983e-05,2.2576116871516844e-05
boot_911,0.14202936066050306,0.5855387965437178,1.2992189299206953,2.218843461081733,30000,0.4319047099710406,0.3288216699838962,1.7132079927350387e-05,1.713247128050683e-05,3.801427187292316e-05
boot_912,0.1500900143547121,0.5498413650458241,1.2012077042664842,2.184644118520211,30000,0.47305555959489204,0.31725488576818006,2.054644209516002e-05,2.054700498562424e-05,4.4887893595049456e-05
boot_913,0.12589314867175644,0.5595174908169637,1.1272357677750966,2.0146568896875685,30000,0.3928301699879806,0.32045247280425765,1.6056968757747334e-05,1.605731253343491e-05,3.234997532535119e-05
